-99.7756,111.908,151.573,-0.133441,-0.0103391,-0.12055
-99.6368,111.925,152.539,-2.62E-05,0.00746809,0.0564014
-138.985,99.4248,3.84254,-0.177399,0.0384677,0.0224968
-139.254,98.8641,3.45389,0.182187,0.16808,0.120653
-115.833,-75.5983,-135.577,-0.0367198,-0.11661,-0.0899776
-115.423,-74.9024,-136.032,0.191912,0.0198742,-0.111876
-59.1396,-34.7065,-84.7502,0.107784,-0.0115401,-0.00931527
-58.8376,-34.4005,-84.4201,-0.084345,0.012183,0.0123316
-26.5191,142.766,165.637,-0.0651253,0.070872,-0.209428
-25.8058,142.258,165.92,-0.00750559,-0.0561384,-0.140107
-111.946,110.674,-49.6827,0.0848888,0.0452938,0.140865
-112.338,110.808,-49.9281,0.0450569,-0.0735077,-0.0676556
19.8999,-142.55,-42.4484,-0.0495498,0.138361,0.224208
18.8983,-143.094,-42.0676,0.0274897,0.00453836,0.057546
-129.42,-2.77711,-55.7973,-0.0139565,-0.0972868,-0.18394
-129.983,-2.19054,-55.7161,0.101711,0.0857577,-0.028889
9.07678,105.567,-86.9046,-0.00123087,0.0387308,-0.0332922
8.73672,105.422,-87.677,0.136656,-0.0109271,0.0752533
-32.1875,-245.198,72.109,-0.136239,0.205603,-0.0254958
-32.3916,-245.837,72.2874,0.108137,-0.00911136,0.110543
36.4795,38.5326,199.097,0.214393,-0.0146153,0.101938
36.5719,38.0123,199.874,0.14817,0.00347518,-0.165724
-111.138,25.3162,89.9074,0.244973,0.067621,-0.0360235
-110.736,25.2726,89.6101,-0.0184035,-0.138993,0.122534
-44.4551,14.2278,40.462,-0.193359,0.0740102,-0.031018
-44.7833,13.5428,40.1498,-0.042178,0.0171248,0.0382834
36.9671,6.22447,8.1626,0.0649315,0.122678,-0.0303423
36.7016,7.20902,8.50799,0.0942517,0.00153343,-0.0282503
-21.8329,239.471,53.6421,0.14621,-0.015124,-0.000572929
-21.1779,239.33,54.0283,-0.175808,0.0529084,-0.00569941
-63.4723,72.2916,-148.069,0.0807092,-0.100831,0.175877
-63.3158,72.2909,-147.338,-0.0814087,-0.148714,0.0372799
17.1269,107.499,-56.4551,-0.0452649,-0.150252,-0.117807
16.714,108.006,-57.1741,-0.0686082,0.0436473,-0.0555816
-137.86,45.6712,-9.62159,-0.014142,-0.0837788,0.0135731
-138.193,46.4387,-9.81055,-0.000445834,-0.190136,0.127482
-42.9041,-16.6751,103.114,-0.0259453,0.0146564,-0.0581036
-42.1048,-17.2986,103.264,0.0735411,-0.0294267,0.114033
-11.1024,-108.589,189.738,-0.177288,-0.0820989,0.0589242
-10.528,-107.785,189.987,-0.0269265,0.0269287,-0.126687
3.75419,-20.7444,-125.143,0.0441711,0.104319,-0.0253198
2.73384,-20.6075,-125.768,0.0229354,-0.0355252,0.0219315
113.548,63.7184,-2.26789,0.00710535,-0.0449853,0.0203289
114.119,63.2634,-1.63177,0.144523,-0.0374578,0.158823
-210.502,-13.3338,79.582,0.0193188,0.0979184,0.0600426
-210.169,-13.2243,79.1723,0.00998147,0.0901852,-0.06117
-117.657,-12.976,-43.37,-0.12134,0.03023,-0.00720566
-118.326,-12.805,-42.8801,-0.0519903,0.0156597,-0.154722
35.8943,95.8849,71.0819,-0.0243871,0.0326036,-0.063642
36.1302,95.4323,70.49,0.0820889,-0.0842512,0.194436
298.979,165.151,-118.501,0.0111481,0.145993,-0.0632579
298.458,165.145,-118.972,-0.0191181,0.128647,0.0312978
-33.4254,-22.1925,158.756,0.0917354,-0.068748,-0.0222593
-33.9587,-22.8085,159.336,0.066885,0.057505,-0.0904958
83.3417,-208.775,-79.1015,-0.10352,0.0264729,0.0060119
82.8421,-209.535,-79.7835,-0.0418506,-0.113765,-0.151727
-42.3009,138.039,-138.848,0.0290753,0.10154,-0.0347123
-43.4784,138.27,-138.447,-0.0110982,-0.0721116,0.0430492
86.5301,74.0185,-115.909,-0.237817,0.0618507,0.0120192
86.3064,73.2338,-116.466,-0.119448,-0.0216568,-0.0273934
180.704,77.5928,-15.161,-0.110803,0.230377,-0.20033
181.36,77.384,-14.3905,-0.046051,0.0456327,-0.10175
-129.371,-73.853,8.44026,0.10737,0.0484841,-0.022344
-129.372,-73.1149,8.94477,-0.121352,0.245589,-0.0144213
51.2358,-171.814,-46.2897,0.0211209,0.00301444,-0.0411111
50.2657,-171.606,-46.5998,0.0442364,0.03319,0.0417669
-92.692,-64.9298,96.98,-0.039886,-0.0286283,0.128006
-93.2432,-64.8994,96.436,-0.0805896,-0.144724,-0.0523467
27.7602,-44.3831,103.686,-0.137164,0.0622678,0.138016
28.0681,-44.7644,103.264,0.0649848,0.0206985,0.0507168
54.0357,-17.1167,-158.663,0.00155408,-0.118375,0.010775
54.76,-17.4717,-159.113,-0.0361204,0.00709673,0.0272106
3.02141,73.9966,-160.15,0.0347484,-0.00916118,-0.159235
2.49893,74.4538,-159.656,0.0652473,0.0199897,0.0433205
47.0021,0.764518,5.92934,-0.0583768,0.0489315,-0.0561237
47.3229,1.02291,5.005,0.0242203,-0.0434364,0.0138065
77.8273,-106.491,-34.7421,-0.0218041,-0.115457,0.159184
77.0532,-105.668,-34.2362,0.0071581,-0.0522773,0.0422129
-0.401936,-34.825,72.7931,0.0589839,-0.0391208,0.0176502
-0.354387,-35.1273,72.3028,0.0217348,-0.109093,0.0246886
170.147,11.4393,-129.248,0.0101737,-0.10757,-0.0487384
170.034,11.2622,-129.845,-0.0780162,0.0219372,0.0608864
-215.916,123.475,-74.0585,-0.0502354,0.0383849,-0.126839
-215.077,123.839,-73.4016,0.024313,-0.0564161,-0.0163911
70.017,94.0718,58.5479,-0.0186615,-0.0339827,0.0323516
69.8653,95.0431,58.2889,0.0225915,-0.10428,-0.148077
-36.4462,102.349,-106.307,0.140442,-0.0121477,-0.124055
-36.5392,101.771,-107.414,-0.0798037,-0.0967943,-0.150551
-29.3717,-92.8248,-15.2014,-0.167134,-0.0774732,0.0976375
-28.9777,-92.1849,-15.4021,-0.0589669,-0.037318,0.10077
75.9281,-48.9523,-115.092,-0.0448553,0.0110983,-0.0473207
76.2355,-48.8735,-115.495,0.0475943,0.0733414,-0.0378665
-50.3496,-28.8666,-139.809,-0.140071,-0.0132465,-0.0478864
-51.084,-28.8313,-140.149,-0.102344,0.154577,0.157911
11.2357,-51.6494,38.2163,0.0307973,-0.00877962,0.0348976
12.1438,-52.04,38.2908,0.0214135,-0.0439027,-0.0551161
112.509,103.05,1.17659,-0.085106,-0.00990457,0.0462364
113.095,103.392,0.625315,0.0778573,-0.145013,0.191372
94.5662,-136.102,-9.23205,-0.0262812,-0.0803558,0.0844191
93.6849,-136.636,-9.11561,0.0537619,-0.0666139,0.111489
-62.6204,-61.4689,-77.3614,0.106971,0.0998098,-0.0854968
-62.477,-60.9428,-78.2696,-0.141361,-0.0491561,0.0634251
-11.7055,43.4322,64.4846,0.00272061,-0.0507718,0.0437992
-11.8273,43.1017,63.4821,0.0746344,-0.0598661,0.111228
-52.8744,-26.4517,105.201,-0.0646931,-0.0484848,-0.0861885
-52.0309,-27.0272,105.528,-0.0662498,0.00958441,-0.10106
60.4683,-249.713,5.23766,0.0188365,-0.0921901,0.00780899
60.1269,-249.888,4.58748,0.111673,-0.104876,0.0820159
-85.5094,-150.59,-8.13633,-0.118113,-0.0573322,0.0577945
-85.1275,-151.65,-8.75081,-0.0184993,0.0987772,-0.0377335
74.3808,158.359,59.2397,-0.0290477,-0.0711599,0.228514
74.3906,157.891,58.029,-0.041548,-0.0816205,0.152329
-100.277,230.974,83.1895,0.194294,-0.0127244,-0.104007
-99.832,231.055,83.7631,-0.0447466,0.0630745,-0.0493673
-5.29467,208.341,38.4225,0.0891392,0.0230776,0.0105554
-6.07375,208.649,38.6298,0.224955,0.0762127,0.0951395
134.234,-113.205,116.415,0.0841086,0.0718418,0.114572
134.479,-113.693,115.93,0.0815253,-0.0575383,-0.123287
-66.2337,107.918,-21.9784,0.00782258,-0.0463553,0.0498329
-66.6433,107.988,-21.3176,0.042658,0.0143464,0.154877
14.2924,-6.71185,-7.38662,-0.0277373,0.240363,-0.0284934
14.5249,-6.25233,-8.08006,-0.063734,-0.0201881,-0.102178
41.0493,-35.8458,-2.48972,-0.052264,0.106924,0.0980356
40.4355,-35.2116,-2.47791,0.0164691,0.021999,0.250918
61.2703,246.374,78.3279,0.165889,0.196334,0.116554
61.306,247.226,78.5313,-0.154782,-0.0340238,0.0186456
-54.1097,178.408,-133.394,-0.0140718,-0.0517488,-0.135679
-53.7009,177.562,-133.293,0.0304295,0.0385345,0.00899711
-14.7386,-68.7138,-22.5226,0.0582386,-0.0469042,0.0862816
-13.9338,-68.9014,-21.6698,0.0616026,-0.208907,0.16938
287.615,-36.4881,-214.035,-0.00647616,-0.0188791,-0.0782437
286.823,-36.8347,-214.577,0.0611539,-0.00686747,-0.0655499
79.3678,-69.0564,262.418,-0.0129104,-0.0976385,0.0385273
80.0065,-68.5392,262.339,0.0412884,0.0220689,-0.0672921
5.42514,17.2973,40.1288,0.0435961,0.12384,-0.0585351
4.91507,16.8796,40.4011,0.00852806,-0.00781974,0.0393546
-4.60284,166.96,-94.5092,0.154224,-0.0980935,-0.0621568
-4.96896,167.636,-94.4897,0.0821714,0.104951,0.00580945
-30.9733,-70.2081,-57.1019,2.68E-06,0.0257986,0.0727704
-30.8424,-70.5,-56.0957,0.140492,-0.122812,0.0568089
-9.65077,-66.1858,194.749,-0.0605478,0.144358,0.0339575
-9.64029,-65.5791,194.402,-0.0807838,-0.144028,-0.166427
-111.199,-17.4909,29.6296,0.0759252,0.043188,-0.139685
-111.346,-17.3718,28.6302,-0.0325946,-0.190062,0.00523441
-17.8575,94.472,12.3688,0.167135,-0.054508,0.0554259
-17.7735,93.68,12.1925,-0.0556382,0.164831,0.243765
-9.75128,-81.0361,-68.5403,-0.0640395,0.0242487,-0.10496
-9.11443,-81.2559,-69.2668,0.00298928,0.081671,-0.0807799
-107.186,6.58301,50.4374,-0.105215,-0.073334,-0.0484742
-106.989,5.86703,50.0662,-0.15616,0.103884,-0.0852012
43.7848,2.88993,-30.7575,-0.0540405,-0.176664,0.0107242
44.0001,3.06562,-31.746,-0.0151883,-0.165371,-0.185318
27.6426,-80.5341,-11.2883,0.0440643,0.0884549,-0.105172
27.1273,-81.1889,-10.881,0.041575,0.121033,0.0165396
-163.36,106.257,15.9087,-0.0779302,0.196453,0.0786114
-164.264,105.649,16.3152,-0.130781,0.00864326,-0.0734299
24.201,-4.47967,25.8394,-0.0160406,0.119346,-0.0732805
24.7517,-5.16186,26.1997,0.113461,-0.0233703,-0.0146085
6.27722,35.3228,-44.4486,0.0159435,-0.00347999,0.14007
5.89257,35.0868,-43.8558,0.120603,-0.033726,0.166362
120.811,193.829,-32.34,-0.0448545,0.0551131,-0.00728354
121.426,193.216,-32.3423,0.0147153,0.170738,-0.0675181
-6.49664,-99.66,76.3507,0.175417,0.0253611,0.0852024
-5.99972,-99.187,76.5008,-0.0297504,0.0458795,0.0296071
117.469,0.599291,-95.6066,-0.0816911,-0.114959,0.0114661
118.056,1.14422,-95.2722,0.224262,0.0276493,-0.0933757
-47.2943,-79.673,-49.7197,-0.0304486,0.0633042,0.213801
-47.6094,-79.5809,-50.6019,-0.155816,-0.0715988,-0.0143855
-74.0777,35.0843,47.3565,0.0540651,-0.174328,-0.0268359
-74.6423,34.912,47.675,-0.0685584,-0.0246928,0.066696
-39.2294,102.097,41.7774,0.175624,-0.117806,0.115102
-38.4483,102.192,42.6376,-0.0134768,-0.0834062,0.0046509
158.836,38.9453,-9.75454,0.05158,-0.0429941,0.0596028
159.268,39.5694,-9.27698,0.0648444,0.182567,0.140321
-78.8702,-56.438,35.7373,0.118554,-0.00550929,-0.00863811
-78.3874,-55.9421,36.119,0.0147032,0.0388134,-0.0321962
151.592,93.076,-52.7843,-0.0596841,0.0456139,0.0185859
150.736,92.9478,-52.0876,0.0656058,0.063354,0.0680436
13.4712,18.3702,-16.2822,-0.0284611,-0.0870592,-0.0113031
12.8139,18.8129,-15.9882,-0.0256046,-0.120206,-0.0123055
-74.3147,110.588,-93.7808,0.0608953,0.028426,-0.0305933
-74.3505,110.263,-92.6939,-0.0291923,-0.140399,-0.0539571
-96.013,148.882,-86.1082,-0.0432527,-0.102063,-0.137538
-95.2072,148.492,-86.4726,0.0144932,-0.0017293,-0.149566
-22.5778,-1.29418,-85.357,-0.126027,0.0151542,-0.0698055
-22.3581,-2.32733,-85.9524,0.0206201,-0.0357199,-0.0185464
-17.8576,-26.727,96.7605,-0.0066599,-0.0804887,0.123395
-18.628,-27.3011,96.919,-0.0995356,-0.205637,0.182561
-11.3135,-7.92078,5.72198,-0.165219,0.155731,0.0499314
-11.3065,-8.28761,4.84947,-0.0403843,-0.0634507,0.00255573
83.9048,41.7462,-54.0128,0.107303,-0.0490856,0.0513669
84.2734,41.4352,-54.0962,0.118869,-0.00737432,-0.134274
207.614,-90.426,-177.388,0.0639443,-0.149929,0.0680263
208.068,-90.3672,-176.541,-0.018084,0.0351135,-0.0279355
-46.7679,-28.6507,-9.54604,-0.00426901,-0.122893,-0.0543267
-45.9485,-28.6072,-9.96534,0.00712384,0.0658051,-0.153453
90.2824,-25.0789,-68.7576,0.0353885,-0.11181,-0.0635421
90.3993,-23.8165,-69.1296,0.106215,-0.064915,0.156258
68.536,-71.1541,-81.8444,0.0128451,0.105001,-0.0671686
67.9708,-70.0775,-81.7423,0.0891612,0.00874933,-0.0875065
-3.53405,-48.0735,149.136,-0.0145399,-0.016379,0.0393806
-2.7521,-48.5172,148.585,-0.122978,0.0984458,0.0759641
73.1889,98.6379,-62.0939,-0.0163857,-0.0273428,0.0439489
73.1355,99.34,-61.6839,0.120997,0.248118,-0.115125
-32.1592,17.0689,124.723,-0.106779,-0.0119221,0.0801839
-31.8814,17.4667,124.005,0.0205344,0.0393245,-0.0884613
-27.2671,42.7093,-43.8574,-0.0541341,-0.1867,-0.0996391
-26.7879,43.0961,-44.9721,-0.0568451,0.00633506,0.0408711
-19.4159,207.552,-24.6855,0.0994216,-0.0405186,0.0885662
-19.0719,208.023,-24.1331,0.0710652,0.00391081,-0.0280407
-72.3848,107.89,61.9343,0.133836,-0.0688941,0.00101011
-72.7417,108.667,61.9824,0.0559588,-0.00867512,-0.0776675
-140.098,21.9809,-31.6501,0.0662129,0.0300202,0.00556554
-139.541,22.3252,-31.8404,-0.0191422,-0.00426775,-0.111527
130.786,-114.828,6.13544,0.126021,0.100265,-0.0121614
130.691,-115.072,4.74266,0.0257419,-0.0655368,0.0718476
-33.9799,75.7517,-13.8251,0.00571328,-0.0468478,0.133559
-33.9068,76.5079,-13.894,-0.102281,0.0194129,-0.0872111
-82.4846,24.2002,-87.0129,0.128125,-0.0653279,0.0157024
-81.6403,23.8967,-86.7043,0.0211723,0.0326311,0.0838759
103.501,-47.0392,-8.73288,0.0193764,-0.00280109,-0.0606985
102.833,-46.586,-8.52546,-0.0814911,0.111068,0.114848
78.7204,29.0114,43.3856,-0.0639453,0.0218503,0.0184698
78.4598,28.3993,44.2156,0.0474656,0.0110028,0.114093
-110.893,-60.1512,-40.445,-0.0143912,-0.0936828,-0.0843494
-110.92,-59.2127,-40.0863,0.00711927,-0.060181,0.0448101
68.2311,44.2915,-66.2463,0.0288685,0.00933209,-0.00771143
68.4515,44.323,-66.9301,-0.0600482,-0.108085,-0.0899564
-9.4464,15.3476,79.4717,0.0188765,-0.0878837,-0.00873074
-9.9141,15.2276,79.0962,-0.0108912,0.088693,-0.0959527
-34.7325,32.9421,-64.6263,0.135156,0.0299344,-0.027393
-35.4286,33.1499,-63.8049,0.0116396,0.106706,-0.0832797
131.402,-103.444,21.5905,0.0819538,0.0155047,0.0940042
130.989,-104.297,22.1002,0.171787,0.0889928,0.210943
-48.4037,10.8214,153.786,0.0575327,-0.0501687,-0.130278
-48.1229,10.7278,154.873,0.0679236,0.0471462,-0.0273272
-86.1367,29.6993,-49.1728,-0.127829,-0.0397413,0.015747
-86.2911,29.1297,-49.5326,-0.00415072,0.10033,0.0355164
-166.391,-7.21828,-74.4737,-0.106844,-0.161332,-0.0806273
-166.838,-6.50362,-73.6354,-0.0343068,0.0323837,-0.173736
25.9466,73.4921,-68.1819,0.13975,0.0468802,-0.00282079
25.4324,73.5047,-68.0174,-0.11565,-0.104191,0.0829802
-42.3208,169.834,10.0897,0.00218469,0.0945152,0.157777
-42.4709,170.275,9.37983,-0.0668575,0.0454639,-0.0254277
-73.0851,136.075,143.772,-0.0516501,0.0576615,-0.0967559
-73.9524,135.727,143.765,0.0557427,-0.199085,-0.213781
52.433,28.333,90.2597,-0.0795581,-0.0453236,-0.0437781
53.0141,29.1469,91.102,0.0229604,0.0450344,-0.0741328
-106.444,-197.93,-38.0591,-0.129922,0.0454969,-0.0645946
-107.395,-197.76,-37.8461,0.201118,0.0279991,0.00319279
-8.34466,-9.5836,-131.344,0.00369935,-0.0149353,-0.0335403
-7.66275,-10.0948,-131.13,0.0783583,-0.126181,0.00392073
157.972,-46.0556,36.2308,0.239954,0.00872042,-0.049201
158.006,-45.3423,35.9558,0.135504,-0.0938037,-0.00298068
19.4638,109.241,-66.4954,-0.060266,0.047673,-0.0094824
19.519,109.526,-66.9967,0.0313819,0.0506033,-0.0622328
-78.8517,-112.161,1.02928,0.0947859,-0.00566221,-0.119561
-80.0303,-111.908,0.522177,0.017144,-0.096849,0.143361
-133.746,-92.0044,-68.163,0.0394599,-0.00662408,-0.144327
-133.019,-92.2874,-68.5426,0.0724559,0.0334858,0.0455039
-101.995,19.2341,71.4291,-0.172185,-0.0526344,-0.130629
-102.278,20.1099,71.8585,0.0932183,0.0303619,0.0694733
40.0676,0.390219,-137.3,-0.021061,0.0365564,-0.199587
40.5653,0.149836,-137.042,0.164885,0.0116996,-0.0973764
-105.667,-90.98,2.96068,0.0525598,-0.0824313,0.0144993
-105.054,-91.7932,2.93211,-0.0938472,0.118398,-0.101437
-34.7897,-29.7591,-67.7468,-0.0688754,-0.100534,0.0908345
-35.4019,-29.8601,-67.5419,0.0425387,0.0361902,-0.117755
-27.0461,86.0771,-48.6788,-0.0485356,-0.0903767,-0.131622
-27.2309,85.9321,-48.3021,0.0768764,0.106027,0.138526
31.5311,-38.9775,-84.4447,0.00420235,0.101337,0.034712
31.885,-37.9198,-84.4506,-0.0836307,-0.0166825,0.0541384
-114.306,-61.7474,-36.3932,0.0460415,-0.0500914,-0.0573514
-114.896,-61.2091,-35.4991,-0.0999171,0.0331788,0.0902642
-7.89243,72.1559,-58.391,-0.0253794,-0.223177,0.0926619
-8.54681,71.1872,-58.163,-0.0867637,0.0328207,0.0538807
-153.551,2.84962,15.6503,-0.0756675,-0.0587958,-0.0659701
-153.78,1.74293,14.9148,0.0395948,0.0505166,0.0377042
-74.16,151.617,89.0761,0.0136563,0.0949925,-0.0502553
-74.6765,150.896,88.8121,0.0203617,0.0330146,0.22463
4.20195,-4.62226,-108.145,-0.0758563,-0.0352003,0.141073
3.69406,-3.91978,-108.641,-0.0467947,0.0676555,0.0540026
30.092,112.443,63.5395,-0.0808464,0.000381876,-0.0744
30.0149,111.636,63.7076,0.0490304,0.18223,0.127628
7.61005,-7.61018,41.6037,0.0699855,0.0797309,0.014436
8.10434,-7.61409,41.8228,0.235507,-0.00379143,0.0789927
-39.2474,-153.432,1.73434,-0.0615546,-0.144917,0.219024
-39.3759,-152.709,1.63653,-0.015274,0.0532252,-0.0601554
68.7651,86.9503,29.5761,0.0147645,-0.00367279,0.00835581
68.5529,87.6638,28.9997,-0.0160492,-0.00735233,0.0999698
-10.7211,3.3417,102.265,-0.0462447,0.025915,0.0944087
-10.7737,3.36574,103.224,0.0275116,0.115805,0.00212759
-82.4981,-85.4693,23.5478,-0.160045,0.131637,0.0463058
-82.7059,-85.6967,24.0999,-0.0185026,0.0900431,0.0790762
93.215,-6.28314,87.6196,-0.147115,-0.0613765,-0.104604
93.9991,-6.07123,87.4476,-0.197516,0.0902972,-0.061826
-49.1809,-38.0021,159.451,0.172207,-0.00785268,0.0535136
-49.9792,-38.9543,159.541,-0.0229662,-0.105318,-0.0221086
-8.97006,-66.7667,-81.6336,-0.0698546,0.0965937,-0.0118138
-8.77215,-66.8134,-80.6746,-0.00758783,0.0145107,-0.0112315
24.6354,61.7346,-20.8989,0.0712156,0.110246,0.0508651
25.3131,62.272,-21.3857,-0.0479742,0.315329,0.104735
119.223,-11.8708,36.6667,-0.0246518,-0.0515297,-0.0626938
119.876,-12.1093,36.977,0.0262453,-0.142183,-0.0271508
44.8413,-51.8244,-56.3566,0.0812106,-0.0414704,-0.13083
44.4799,-52.7262,-56.227,-0.0190368,0.0132372,-0.0442319
52.9484,-61.7321,12.1689,-0.0658336,0.12432,0.0660627
53.2558,-62.5402,13.004,0.0188774,0.144691,-0.0186847
-23.8668,59.6495,200.371,0.0318401,0.118257,0.0632129
-23.9223,60.6296,201.308,0.0452732,0.0353612,-0.105084
104.331,-112.797,-148.517,0.185884,-0.0174957,0.183332
104.049,-113.43,-148.134,-0.165338,0.0619394,-0.0859082
-14.1302,-16.3639,66.1406,-0.00817087,0.0275995,0.0796465
-14.4225,-17.1243,66.9354,0.0764927,0.0359761,0.0152821
112.653,-121.353,61.2683,0.0484048,0.0143065,0.0662985
112.745,-121.489,62.1841,-0.114538,0.131456,-0.0868066
-28.1336,-16.1143,-151.353,0.0725877,-0.11349,-0.0155728
-27.5126,-16.2932,-151.788,-0.175808,-0.0975029,-0.0501989
-37.1344,83.6997,85.3422,-0.04746,0.0282232,-0.15948
-36.7707,84.0323,84.9434,-0.0572828,-0.0338876,-0.0669822
-3.31742,102.71,-116.063,-0.0340741,-0.0842289,-0.0643004
-3.53795,101.827,-115.272,-0.0322053,0.120066,-0.0971035
1.90357,65.2824,-31.6736,0.164375,0.0429946,-0.15062
2.14926,65.0583,-32.2748,-0.00699033,0.0412442,0.0318601
-37.497,-30.0309,3.76136,0.0735975,0.110369,-0.0782204
-38.4109,-30.8402,4.83379,-0.0254252,0.0569463,0.0490253
-226.904,156.073,108.224,0.0571175,0.0890155,0.103094
-227.412,155.439,108.038,-0.275095,0.128822,-0.00154224
29.9988,-30.8707,-163.364,-0.0218214,-0.00878445,0.0330186
29.2788,-30.9237,-162.902,0.0349684,-0.101404,0.0708917
146.505,63.4784,52.266,-0.0781687,-0.0871403,-0.00783635
146.107,64.1077,53.1253,0.0394532,0.0483459,0.0621686
-45.415,-10.4728,-193.279,0.0688756,-0.0768365,0.0483428
-45.782,-10.5837,-193.984,0.0268226,0.106662,-0.0801113
-84.7414,-132.865,69.078,0.116265,-0.0462592,-0.113202
-84.2174,-132.875,68.3287,0.102491,-0.0155283,0.0204823
145.963,28.5603,114.553,-0.0741795,0.104389,0.000445807
146.501,27.9614,113.957,-0.147823,-0.08391,-0.0251499
35.2466,-107.296,128.616,-0.0391623,-0.138667,0.0270599
35.8202,-107.916,128.364,0.194301,-0.0165339,-0.166829
147.388,79.8284,202.9,-0.0472765,0.0622203,-0.0655102
146.888,79.8935,203.646,-0.0284632,-0.0184248,-0.0066791
-106.044,148.19,-65.8047,0.0179257,-0.0541398,-0.022051
-106.112,149.301,-66.0149,-0.141149,0.0177988,0.115907
15.6356,-195.628,-147.76,-0.0549973,-0.155351,0.0656986
15.5997,-194.852,-148.059,-0.038726,-0.000758202,-5.09E-05
-75.3002,36.566,76.6372,0.0975723,0.0728749,0.207089
-74.8384,35.9192,76.7044,-0.183862,-0.0222358,-0.0951293
37.9862,-5.20885,101.368,-0.0794367,-0.174799,0.0336797
37.8451,-4.61189,101.238,-0.037187,-0.0554376,0.0639972
89.4005,-73.5642,34.1255,-0.014154,-0.0285273,-0.112
